CBM1	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM1.html">CBM1</a> - Modules of approx. 40 residues found almost exclusively in fungi. The cellulose-binding function has been demonstrated in many cases, and appears to be mediated by three aromatic residues separated by about 10.4 angstrom and which form a flat surface. The only non-fungal occurence of CBM1 is in an algal non-hydrolytic polysaccharide-binding protein which is composed of four repeated CBM1 modules. Binding to chitin has been demonstrated in one case.
CBM2	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM2.html">CBM2</a> - Modules of approx. 100 residues and which are found in a large number of bacterial enzymes. The cellulose-binding function has been demonstrated in many cases. Several of these modules have been shown to also bind chitin or xylan.
CBM3	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM3.html">CBM3</a> - Modules of approx. 150 residues found in bacterial enzymes. The cellulose-binding function has been demonstrated in many cases. In one instance binding to chitin has been reported.
CBM4	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM4.html">CBM4</a> - Modules of approx. 150 residues found in bacterial enzymes. Binding of these modules has been demonstrated with xylan, &beta;-1,3-glucan, &beta;-1,3-1,4-glucan, &beta;-1,6-glucan and amorphous cellulose but not with crystalline cellulose.
CBM5	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM5.html">CBM5</a> - Modules of approx. 60 residues found in bacterial enzymes. Chitin-binding described in several cases. Distantly related to the CBM12 family.
CBM6	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM6.html">CBM6</a> - Modules of approx. 120 residues. The cellulose-binding function has been demonstrated in one case on amorphous cellulose and &beta;-1,4-xylan. Some of these modules also bind &beta;-1,3-glucan, &beta;-1,3-1,4-glucan, and &beta;-1,4-glucan.
CBM8	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM8.html">CBM8</a> - The cellulose-binding module from a cellulase of the slime mold Dictyostelium discoideum has been experimentally shown to bind cellulose.
CBM9	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM9.html">CBM9</a> - Modules of approx. 170 residues found so far only in xylanases. The cellulose-binding function has been demonstrated in one case. 
CBM10	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM10.html">CBM10</a> - Modules of approx. 50 residues. The cellulose-binding function has been demonstrated in one case.
CBM11	<a href="http://www.cazy.org/Carbohydrate-Binding-Modules.html">Carbohydrate-Binding Modules</a> - <a href="http://www.cazy.org/CBM11.html">CBM11</a> - Modules of approx. 180-200 residues. The CBM11 of <I>Clotridium thermocellum</I> Cel26A-Cel5E has been shown to bind both &beta;-1,4-glucan and &beta;-1,3-1,4-mixed linked glucans.
